"StudentID","Dropout","cohort","cohort.term","Marital.Status","Adjusted.Gross.Income","Parent.Adjusted.Gross.Income","Father.s.Highest.Grade.Level","Mother.s.Highest.Grade.Level","Housing","X2012.Loan","X2012.Scholarship","X2012.Work.Study","X2012.Grant","X2013.Loan","X2013.Scholarship","X2013.Work.Study","X2013.Grant","X2014.Loan","X2014.Scholarship","X2014.Work.Study","X2014.Grant","X2015.Loan","X2015.Scholarship","X2015.Work.Study","X2015.Grant","X2016.Loan","X2016.Scholarship","X2016.Work.Study","X2016.Grant","X2017.Loan","X2017.Scholarship","X2017.Work.Study","X2017.Grant"
322807,0,"2013-14",3,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322808,1,"2013-14",1,"Single",90,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,5800,700,0,12333,10500,0,0,13266,5250,0,0,4534,12500,0,0,1364
322812,1,"2013-14",1,"Single",17459,0,"College","College","With Parent",0,0,0,0,0,0,0,0,4100,0,0,695,0,0,0,0,0,0,0,0,0,0,0,0
322825,0,"2013-14",1,"Married",61724,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,2448,0,0,0,2925,0,0,0,2166,5500,0,0,1454
322833,1,"2013-14",1,"Single",0,33883,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,3861.46,0,0,0,0,0,0,0,0,0,0,0,0
322837,0,"2016-17",1,"Single",29096,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750,0,0,2908
322840,1,"2013-14",1,"Single",2848,0,"Middle School","Unknown","With Parent",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,9634,0,0,0,0,0,0,0,0
322844,1,"2013-14",1,"Single",0,84669,"Middle School","College","With Parent",0,0,0,0,0,0,0,0,9500,0,0,1832,0,0,0,0,0,0,0,0,0,0,0,0
322854,0,"2013-14",1,"Single",15897,34707,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,5595,7500,0,0,0,0,0,0,0,0,0,0,0
322856,1,"2013-14",1,"Single",0,33259,"High School","High School","With Parent",0,0,0,0,0,0,0,0,5500,0,0,5095,4500,0,0,2865,0,0,0,0,0,0,0,0
322858,1,"2013-14",1,"Single",25089,0,"College","High School","With Parent",0,0,0,0,0,0,0,0,7500,0,0,0,5500,0,0,4280,2750,0,0,2613,5500,0,0,2033
322860,1,"2013-14",1,"Single",5130,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,4940,0,0,0,0,0,0,0,0,0,0,0,0
322876,0,"2013-14",1,"Single",10841,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,9531,0,0,0,11294,0,0,0,5279,0,0,0,0
322881,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322882,1,"2013-14",1,"Single",58762,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322883,1,"2013-14",1,"Single",15481,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322889,1,"2014-15",1,"Single",40909,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,6736,4000,0,0,2750,0,0,0,5500,0,0,0
322895,0,"2013-14",1,"Single",15805,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,3795,10500,0,0,2880,0,0,0,0,0,0,0,0
322896,0,"2016-17",1,"Single",0,31625,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,2000,0,4965
322899,0,"2016-17",1,"Single",0,16036,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12423
322902,0,"2013-14",1,"Single",6171,0,"College","Middle School","Off Campus",0,0,0,0,0,0,0,0,12500,0,0,12001,0,0,0,11294,10500,0,0,7444,0,0,0,0
322903,1,"2013-14",1,"Married",58243,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,9500,0,0,2185,10500,0,0,1113,0,0,0,0,0,0,0,0
322904,1,"2013-14",1,"Married",32568,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322905,0,"2013-14",3,"Single",0,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,3529,0,0,0,8966,5500,0,0,6191,0,0,0,5787
322907,1,"2013-14",1,"Single",20206,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322911,0,"2013-14",1,"Separated",12319,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,9500,2000,170,13151,8695,2300,0,13266,0,0,0,0,0,0,0,0
322912,0,"2013-14",1,"Single",25472,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,8161,10500,0,2000,6121,0,0,0,0,0,0,0,0
322914,1,"2013-14",1,"Single",22702,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,0,5000,0,605,0,0,0,0,0,0,0,0,0,0,0,0
322917,0,"2016-17",1,"Married",28000,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,915
322924,1,"2013-14",1,"Single",79108,0,"Middle School","Middle School","With Parent",0,0,0,0,0,0,0,0,7500,0,0,0,1750,0,0,0,3250,0,0,0,4747,0,0,0
322925,1,"2013-14",3,"Single",13156,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,6506,0,0,2023,0,0,0,0,0,0,0,0,0,0,0,0
322930,0,"2014-15",1,"Single",0,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322933,1,"2013-14",1,"Divorced",20061,0,"Unknown","Middle School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,3233,0,0,0,0,10500,0,0,5053,6250,0,0,3859
322934,0,"2013-14",3,"Single",12621,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,700,0,0,5591,1301,0,0,9860,2750,0,0,2823,0,0,0,0
322936,1,"2015-16",3,"Married",0,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,5443,2750,0,0,5921
322937,0,"2013-14",1,"Single",690,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,9737,0,0,5645,10500,0,0,5730,12500,0,0,5774,0,0,0,0
322940,0,"2013-14",1,"Single",0,109659,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,10653.3,0,0,0,10973,0,0,0,0,0,0,0,0,0,0
322944,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0
322947,0,"2016-17",1,"Single",13900,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6243,0,0,12423
322948,0,"2013-14",1,"Single",0,21117,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,6330,0,0,0,0,0,0,0,0
322949,0,"2014-15",1,"Single",19922,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,11294,5500,0,0,5775,0,0,0,0
322953,0,"2016-17",1,"Single",0,100192,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11635.1,0,0
322958,0,"2013-14",1,"Single",18638,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,12500,0,0,2295,12500,0,0,0,0,0,0,0,0,0,0,0
322960,1,"2013-14",3,"Single",0,0,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322969,1,"2014-15",1,"Married",59597,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,1440,0,0,0,0,0,0,0,0
322976,0,"2013-14",1,"Single",5435,70935,"High School","College","With Parent",0,0,0,0,0,0,0,0,5500,0,0,0,6500,0,0,0,5500,0,0,0,7500,0,0,1825
322983,0,"2014-15",1,"Single",23900,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,8258,5500,0,0,7810,0,0,0,0
322988,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,4785,0,0,0,0,0,0,0,0,0,0,0
322991,0,"2013-14",1,"Single",0,169189,"Middle School","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322993,1,"2014-15",1,"Single",0,6234,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,0,9500,0,0,12116,0,0,0,0,0,0,0,0
322998,0,"2013-14",1,"Married",21159,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,3500,0,0,9531,10500,0,0,6632,10500,0,0,4331,12500,0,0,5688
322999,0,"2016-17",1,"Single",27297,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,0,0,5815
323001,0,"2013-14",1,"Single",0,82111,"Middle School","Unknown","Off Campus",0,0,0,0,0,0,0,0,11500,0,0,0,11095,0,0,0,4570,0,0,2888,0,0,0,0
323002,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323005,0,"2013-14",1,"Married",86059,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,12500,5000,0,0,10500,2500,0,0,12500,0,0,0,0,0,0,0
323008,0,"2013-14",1,"Single",5390,48113,"College","College","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,5815,5500,0,0,8792,0,0,0,0,0,0,0,0
323009,1,"2013-14",1,"Married",22605,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,2503,0,0,5856,0,0,0,0,0,0,0,0,0,0,0,0
323013,0,"2013-14",1,"Single",39761,0,"Middle School","High School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,4895,10500,0,0,5380,10500,0,0,8222,6250,0,0,1674
323018,1,"2014-15",1,"Single",29077,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,3750,0,0,1433,0,0,0,0,0,0,0,0
323019,0,"2013-14",1,"Single",34698,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,12500,0,0,0,12500,0,0,0,12500,0,0,0,6250,0,0,0
323030,0,"2015-16",1,"Single",30561,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,11253.6,0,0,12500,11430.1,0,0
323033,0,"2015-16",1,"Married",58837,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,4825,12500,0,0,4565
323037,0,"2013-14",1,"Married",90887,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323039,1,"2013-14",1,"Single",0,60193,"High School","College","Off Campus",0,0,0,0,0,0,0,0,3500,3000,0,0,0,11773,0,0,0,8089.3,0,0,0,0,0,0
323046,1,"2013-14",1,"Single",0,39313,"High School","College","On Campus Housing",0,0,0,0,0,0,0,0,2750,0,0,2048,0,0,0,0,0,0,0,0,0,0,0,0
323049,0,"2013-14",1,"Single",0,122911,"High School","College","With Parent",0,0,0,0,0,0,0,0,5500,0,0,0,5500,0,0,0,4500,0,0,0,7500,0,0,0
323051,1,"2013-14",1,"Single",0,33281,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,8643.79,0,0,0,0,0,0,0,0,0,0,0,0
323057,1,"2013-14",1,"Single",17815,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,1940,0,0,0,0,0,0,0,0
323059,0,"2013-14",1,"Single",6868,27360,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,3500,0,0,11183,3500,0,0,10292,0,0,0,11421,4434,0,0,11573
323065,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323067,0,"2013-14",1,"Single",4268,62550,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,0,10653.3,0,2500,0,10853,0,2500,0,0,0,0,0,0,0,0
323070,1,"2013-14",1,"Single",0,15600,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,6058,0,0,0,0,0,0,0,0
323072,1,"2013-14",1,"Single",6653,38859,"College","College","With Parent",0,0,0,0,0,0,0,0,6500,0,0,4295,0,0,0,12066,0,0,0,0,0,0,0,0
323075,0,"2013-14",1,"Single",38236,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,0,8500,0,0,0,12500,0,0,0,0,0,0,0
323076,1,"2013-14",3,"Married",84863,0,"Middle School","Middle School","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,0,2400,0,0,1980,0,0,0,0,0,0,0,0
323077,1,"2013-14",1,"Single",3800,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,4250,1000,0,10477,5500,2000,0,13266,0,0,0,0,0,0,0,0
323079,0,"2013-14",1,"Single",7892,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,5265,0,0,12001,5500,0,0,9284,0,0,0,0,0,0,0,0
323081,0,"2013-14",1,"Single",12523,0,"High School","Middle School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0
323084,1,"2013-14",1,"Single",24414,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,6347,0,0,2823,0,0,0,2149,0,0,0,0,0,0,0,0
323085,0,"2013-14",1,"Single",4768,55801,"High School","College","With Parent",0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,9384,0,0,0,0,0,0,0,0
323087,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323093,0,"2013-14",1,"Single",27000,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,4500,0,0,0,5500,0,0,1410,4900,0,0,1203,3400,0,0,1729
323102,1,"2013-14",1,"Single",1530,14846,"High School","Middle School","With Parent",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,0,0,0,0,0,0,0,0,0
323107,0,"2013-14",1,"Single",942,10634,"College","College","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,4276,0,0,0,10557,0,0,0,7077
323110,1,"2013-14",1,"Single",2500,22740,"High School","College","Off Campus",0,0,0,0,0,0,0,0,3500,0,0,8823,3500,0,0,12116,0,0,0,0,0,0,0,0
323111,1,"2013-14",1,"Single",3676,11710,"Middle School","Middle School","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,0,0,0,0,0,0,0,0,0
323113,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323144,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323145,0,"2013-14",1,"Married",13265,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,12001,5500,0,0,11294,10500,0,0,0,2750,0,0,0
323146,1,"2013-14",1,"Single",19649,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,1898.31,0,0,0,0,0,0,0,0,0,0,0,0
323148,0,"2014-15",1,"Single",748,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0
323153,0,"2013-14",1,"Divorced",57409,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0
323155,0,"2013-14",1,"Separated",37304,0,"Middle School","College","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,2823,10500,0,0,4182,10500,0,0,4017,12500,0,0,2730
323160,0,"2014-15",1,"Married",49418,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,0,0,3836,0,0,0,0,0,0
323167,0,"2014-15",1,"Single",0,4576,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,11294,0,2000,0,11421,1735,0,0,1454
323178,1,"2013-14",1,"Single",0,0,"High School","College","With Parent",0,0,0,0,0,0,0,0,2750,0,0,4234,6500,0,0,6330,5500,0,0,11421,0,0,0,0
323186,0,"2013-14",1,"Divorced",23797,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,7852,0,0,8865,2750,0,0,3021,0,0,0,0,0,0,0,0
323188,1,"2013-14",1,"Single",31052,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,12500,0,2000,5645,10500,0,1950,8258,0,0,0,0,0,0,0,0
323195,1,"2013-14",1,"Single",0,0,"Unknown","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,12601,0,0,0,0,0,0,0,0,0,0,0,0
323197,1,"2013-14",1,"Divorced",35632,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,2117,0,0,0,0,0,0,0,0,0,0,0,0
323200,0,"2013-14",1,"Married",47039,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,11500,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0
323203,0,"2013-14",1,"Single",43610,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323207,1,"2013-14",1,"Single",0,35525,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,11183,0,0,0,7665,0,0,0,5686,0,0,0,0
323208,1,"2013-14",1,"Single",38823,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,2700,0,0,0,8644,0,0,0,10500,0,0,0,12500,0,0,0
323211,0,"2013-14",1,"Married",22283,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,9000,0,4795,0,3000,0,8966,0,0,0,0,0,0,0,0
323212,1,"2013-14",1,"Single",415,22880,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,10433,5500,0,0,6058,1645,0,0,0,6250,0,0,0
323214,0,"2013-14",1,"Married",30585,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,9500,0,0,1995,5250,0,0,4129,0,0,0,0,0,0,0,0
323216,1,"2013-14",1,"Single",38755,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,10500,0,0,0,4652,0,0,0,0,0,0,0,12500,0,0,2907
323222,1,"2013-14",1,"Single",0,41206,"Unknown","College","On Campus Housing",0,0,0,0,0,0,0,0,5500,0,0,4995,5500,0,0,9192,0,0,0,0,0,0,0,0
323224,0,"2013-14",1,"Single",14619,0,"Middle School","High School","Off Campus",0,0,0,0,0,0,0,0,5000,0,0,12001,7000,0,0,8141.04,0,0,0,0,0,0,0,0
323240,0,"2013-14",1,"Single",11117,0,"Unknown","High School","Off Campus",0,0,0,0,12500,0,0,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323254,0,"2013-14",1,"Single",23830,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,5645,10500,0,0,6136,12500,0,0,0,12500,0,0,0
323256,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323258,1,"2013-14",1,"Single",14901,21549,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,2643,0,0,10681,0,0,0,11122,0,0,0,0,12500,0,0,1808
323261,1,"2014-15",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323264,0,"2013-14",1,"Married",100834,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,7500,3000,0,1195,10500,3000,0,4298,0,0,0,0,0,0,0,0
323268,1,"2014-15",1,"Single",0,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,4903,2000,0,8230,0,2000,0,4782,0,0,0,0
323271,1,"2013-14",1,"Single",8192,28711,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,11183,0,0,0,3230,0,0,0,0,0,0,0,5815
323274,1,"2013-14",3,"Single",11829,19043,"Unknown","High School","With Parent",0,0,0,0,0,0,0,0,3250,0,0,2822,0,0,0,0,0,0,0,0,0,0,0,0
323283,0,"2013-14",1,"Single",0,25511,"Middle School","High School","On Campus Housing",0,0,0,0,0,0,0,0,9500,0,0,12001,10500,0,0,5730,11000,0,0,12405,11500,0,0,12423
323287,1,"2013-14",1,"Single",19134,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,1796,0,0,0,0,0,0,0,0,0,0,0,0
323295,0,"2013-14",1,"Single",0,0,"High School","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,3500,0,0,12001,3500,0,0,12116,4500,0,0,12255,6243,0,0,12423
323296,1,"2014-15",3,"Single",23294,0,"College","College","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,0,0
323299,1,"2013-14",1,"Single",0,101140,"College","College","Off Campus",0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323302,0,"2014-15",1,"Divorced",10088,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,3500,0,0,12116,3500,0,2000,12021,5500,0,2000,6415
323306,1,"2013-14",1,"Single",0,35823,"Unknown","Unknown","On Campus Housing",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,0,0,0,0,0,0,0,0,0
323313,0,"2013-14",1,"Single",18278,58783,"College","High School","With Parent",0,0,0,0,0,0,0,0,10500,0,0,3095,10500,0,0,1410,0,0,0,0,0,0,0,0
323314,1,"2013-14",1,"Single",0,8562,"High School","High School","With Parent",0,0,0,0,0,0,0,0,3500,0,0,4129,2750,0,0,2865,0,0,0,0,0,0,0,0
323315,1,"2013-14",1,"Divorced",9479,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,3750,2000,0,4081,0,0,0,0,0,0,0,0,0,0,0,0
323316,1,"2014-15",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323319,1,"2013-14",1,"Single",15959,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,5500,0,0,8865,657,0,0,2865,0,0,0,0,0,0,0,0
323323,0,"2014-15",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323335,0,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323339,1,"2013-14",1,"Single",0,0,"High School","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,6001,0,0,0,0,0,0,0,0,0,0,0,0
323340,1,"2013-14",1,"Single",4325,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,648,0,0,0,0,0,0,0,0
323347,0,"2013-14",1,"Single",0,0,"College","High School","With Parent",0,0,0,0,0,0,0,0,0,0,0,12001,0,0,0,12716,4500,0,0,11421,5500,0,0,8429
323352,0,"2013-14",1,"Single",0,15000,"High School","High School","With Parent",0,0,0,0,0,0,0,0,4750,0,0,12001,3500,0,0,12116,4500,0,0,5775,4500,0,0,11291
323357,0,"2013-14",3,"Single",6222,56832,"College","College","Off Campus",0,0,0,0,0,0,0,0,5500,0,0,1997,9400,0,0,0,3751,0,0,0,3250,0,0,0
323359,1,"2013-14",1,"Single",0,50614,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,1423,0,0,0,0,0,0,0,0,5500,0,0,5815
323360,1,"2013-14",1,"Divorced",9571,0,"College","Unknown","Off Campus",0,0,0,0,0,0,0,0,9500,0,0,4234,25,250,0,1432.5,0,0,0,0,0,0,0,0
323362,0,"2013-14",1,"Single",5836,40480,"College","College","With Parent",0,0,0,0,0,0,0,0,0,0,0,11033,0,0,0,6058,5500,0,0,1613,0,0,0,0
323365,1,"2013-14",1,"Married",73695,0,"College","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,699,0,0,0,0,0,0,0,0,0,0,0,0
323370,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323397,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323399,0,"2013-14",1,"Single",7776,79074,"Middle School","High School","With Parent",0,0,0,0,0,0,0,0,7500,0,0,0,8500,0,0,2608,0,0,0,0,0,0,0,0
323401,0,"2013-14",1,"Single",0,15551,"High School","College","Off Campus",0,0,0,0,0,0,0,0,0,2000,0,12001,0,3000,0,12716,0,8000,0,5775,0,8000,0,5465
323404,1,"2013-14",1,"Single",6234,47541,"High School","High School","On Campus Housing",0,0,0,0,0,0,0,0,9500,0,0,7081,0,0,0,0,0,0,0,0,0,0,0,0
323409,1,"2013-14",1,"Single",2487,244077,"Unknown","Unknown","With Parent",0,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323410,0,"2013-14",1,"Single",0,118545,"High School","High School","With Parent",0,0,0,0,0,0,0,0,5410,5000,0,0,0,5000,0,0,0,0,0,0,0,0,0,0
323420,1,"2013-14",1,"Single",53547,0,"High School","High School","Off Campus",0,0,0,0,0,0,0,0,1910,0,0,798,0,0,0,0,0,0,0,0,0,0,0,0
323422,0,"2016-17",1,"Divorced",17266,0,"Middle School","High School","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,4876
323423,1,"2013-14",3,"Single",0,0,"High School","College","Off Campus",0,0,0,0,0,0,0,0,3500,0,0,2823,0,0,0,0,0,0,0,0,0,0,0,0
323424,0,"2013-14",1,"Single",3771,76140,"College","High School","With Parent",0,0,0,0,0,0,0,0,9500,1500,0,2927,10500,539.03,0,2680,7500,2500,0,4289,0,0,0,0
323427,1,"2013-14",1,"Unknown",0,0,"Unknown","Unknown","Unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323430,0,"2013-14",1,"Single",34237,0,"Unknown","Unknown","Off Campus",0,0,0,0,0,0,0,0,7500,0,0,5645,10500,0,0,5730,10500,0,0,3607,12500,0,0,0
323431,1,"2013-14",1,"Single",37640,0,"Unknown","High School","Off Campus",0,0,0,0,0,0,0,0,4199,0,0,5645,0,0,0,0,0,0,0,0,0,0,0,0
323433,0,"2015-16",3,"Single",21404,0,"High School","Unknown","Off Campus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10500,0,0,0,12500,0,0,0
